feature_name	t.val	p.val	adj.p.val
Median_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_00_256	0.746633923846542	0.460317010670097	0.553374227743738
bladder_shape_Sphericity	0.742717995588898	0.463896908534378	0.556223125332086
Median_nuclei_AreaShape_Center_Y	0.742092510359112	0.464957126808209	0.556223125332086
Median_nuclei_Location_Center_Y	0.742092510359112	0.464957126808209	0.556223125332086
Median_plasm_AreaShape_Zernike_7_5	-0.743082488625656	0.463693456178017	0.556223125332086
StDev_nuclei_Texture_InfoMeas2_Hematoxylin_3_01_256	0.74254581347053	0.46430110164176	0.556223125332086
Median_nuclei_Location_MaxIntensity_Y_Hematoxylin	0.738480610640645	0.46711741363213	0.558253908190123
StDev_plasm_Texture_Correlation_Hematoxylin_3_00_256	0.735222569445054	0.467566130451483	0.558253908190123
Median_nuclei_Texture_AngularSecondMoment_Hematoxylin_3_02_256	0.731288955325373	0.4694426441407	0.559948626165879
StDev_plasm_Texture_Correlation_Hematoxylin_3_01_256	-0.73164053033427	0.470357632356716	0.560494260347254
StDev_nuclei_Texture_Correlation_Hematoxylin_3_01_256	0.72890700799211	0.471342990101766	0.561122607264007
Texture_AngularSecondMoment_Hematoxylin_3_03_256	-0.716731427648365	0.474938954518104	0.564854581829783
Texture_AngularSecondMoment_Hematoxylin_3_01_256	-0.715059117949205	0.475967529314963	0.565528829690427
cancer_glrlm_RunVariance	0.721735199630365	0.477921571992741	0.567300315592159
Mean_nuclei_AreaShape_BoundingBoxMaximum_Y	0.716646867878546	0.480241691761135	0.569502490229807
Mean_plasm_AreaShape_Zernike_8_4	-0.712395164636902	0.481411544397904	0.569786610519259
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_3	0.71495544645516	0.481003994077008	0.569786610519259
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_3	0.712451991128659	0.482255554025925	0.570234607800925
StDev_nuclei_AreaShape_Zernike_8_0	0.711098599554018	0.483708735166469	0.570850867609754
Texture_AngularSecondMoment_Hematoxylin_3_00_256	-0.703133666502595	0.4833174062209	0.570850867609754
Mean_plasm_AreaShape_Zernike_6_0	0.7091770840048	0.484209905583982	0.570892333340114
StDev_nuclei_AreaShape_Zernike_9_5	-0.701864952754506	0.487107107232969	0.573755967654218
cancer_glrlm_LongRunEmphasis	0.699979529592505	0.491068678937611	0.577866601055306
StDev_nuclei_AreaShape_Zernike_6_6	0.690055978003434	0.496712072855336	0.583946534786744
Median_plasm_AreaShape_BoundingBoxMinimum_Y	0.684697284855508	0.499824120884326	0.58704175271649
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_5	-0.683172399685042	0.500424268195908	0.587183648026808
Median_nuclei_Texture_InfoMeas1_Hematoxylin_3_02_256	-0.681663438849692	0.501549047211596	0.587940270654742
StDev_nuclei_Texture_SumEntropy_Hematoxylin_3_01_256	-0.680148104199596	0.502216199627912	0.588159507212421
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_4	0.673817729772139	0.50604132720522	0.592073186080606
Mean_nuclei_AreaShape_Zernike_8_2	0.668712077681758	0.509148273273772	0.593526429228767
Mean_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_01_256	0.667742143705489	0.509221450709742	0.593526429228767
Mean_plasm_AreaShape_BoundingBoxMinimum_Y	0.670568559531367	0.508656111472241	0.593526429228767
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_5	0.66948970888386	0.508835507108104	0.593526429228767
Median_plasm_Texture_Entropy_Hematoxylin_3_01_256	0.662035662474082	0.513807786965274	0.598302793757092
Median_nuclei_AreaShape_BoundingBoxMaximum_Y	0.650555081134063	0.52127434271839	0.606420769069352
StDev_plasm_Texture_Correlation_Hematoxylin_3_02_256	0.648432266627351	0.521958829245366	0.606640954293713
Mean_plasm_AreaShape_Zernike_6_4	-0.642536571626778	0.524422392553125	0.608837564026733
StDev_nuclei_AreaShape_Zernike_5_5	-0.6439796403935	0.524842830703862	0.608837564026733
StDev_nuclei_AreaShape_Zernike_6_2	-0.636544022269967	0.529714100325176	0.613907069913284
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_0	0.635026561750265	0.531756705539572	0.61569183769941
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_2	0.629024754269324	0.533194435982231	0.61677354492751
Mean_nuclei_AreaShape_Zernike_1_1	-0.628458481055748	0.534808559225886	0.616893112101422
Median_nuclei_AreaShape_Zernike_1_1	-0.629363222655639	0.534707084209283	0.616893112101422
Median_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256	-0.629777157356182	0.534380979719177	0.616893112101422
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_3	-0.626683103999535	0.535395631937742	0.61698932184735
Mean_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_1	0.617571412668435	0.541943626965049	0.623948254729497
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_3	-0.611623236699281	0.54631988673684	0.628396113852234
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_0	0.607788347831934	0.547959953650849	0.629691316343612
Median_plasm_AreaShape_Area	0.608803777557701	0.548596061135633	0.629831466627132
Median_nuclei_AreaShape_Zernike_4_2	-0.606222381938656	0.549776014227482	0.630595147405118
StDev_nuclei_AreaShape_Zernike_9_9	0.603926433774415	0.551096813978201	0.630954700921037
StDev_plasm_AreaShape_Zernike_5_5	-0.603147116355232	0.551119616314702	0.630954700921037
StDev_nuclei_AreaShape_Zernike_4_2	0.598941363061089	0.554565532063582	0.634306981118476
Median_plasm_AreaShape_Zernike_6_2	0.593117387781278	0.558122669364554	0.637780102585428
StDev_plasm_AreaShape_Zernike_4_0	-0.591923704999338	0.558888444985041	0.638059967480592
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_1	-0.58648439262427	0.562756818292065	0.641878121422514
bladder_shape_Flatness	0.576719086577948	0.568002487530723	0.647258648581521
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_3	-0.576191949165705	0.568689027403355	0.647438716142296
Median_nuclei_AreaShape_Zernike_3_1	-0.57537653967529	0.569874770284978	0.648186252181149
bladder_gldm_DependenceNonUniformityNormalized	-0.566610636698368	0.574037606861708	0.65231546234285
Mean_plasm_AreaShape_Zernike_8_6	0.562838834693816	0.577342241592278	0.655300431885215
Texture_Correlation_Hematoxylin_3_02_256	-0.563191721359289	0.577734258315128	0.655300431885215
Texture_InverseDifferenceMoment_Hematoxylin_3_03_256	-0.553944739416796	0.582499605476097	0.660094372533043
Mean_plasm_AreaShape_Zernike_9_5	0.551115152972615	0.586037850365601	0.663490172548855
Median_nuclei_AreaShape_Zernike_5_1	-0.545985928411189	0.589143863534815	0.665776045046262
StDev_nuclei_Texture_SumEntropy_Hematoxylin_3_03_256	-0.54699053074248	0.588976288455167	0.665776045046262
StDev_plasm_AreaShape_Zernike_6_4	-0.539415045193019	0.593482904219623	0.670061343473768
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_4	-0.533846528773138	0.597596648581344	0.674084617414499
Texture_InverseDifferenceMoment_Hematoxylin_3_01_256	-0.517389392193233	0.60755317361914	0.6846850392672
Mean_nuclei_AreaShape_Zernike_4_4	-0.516798110151196	0.609475496736534	0.686220113513102
bladder_glrlm_LongRunHighGrayLevelEmphasis	-0.512187082474377	0.610683225982833	0.686948532441663
bladder_firstorder_Minimum	0.51050258040832	0.61208663683506	0.687895532222889
bladder_glcm_Idmn	0.508301449247977	0.614235655413757	0.689677981559901
Median_nuclei_AreaShape_Zernike_4_4	-0.502587264047426	0.619389202623103	0.694827631147712
Mean_plasm_Texture_Contrast_Hematoxylin_3_03_256	0.483592760534782	0.631526954409317	0.707795534447771
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_4	0.480644507230846	0.634622145336508	0.710614376633659
bladder_glrlm_LowGrayLevelRunEmphasis	0.478586166376226	0.636400599232009	0.711955008273253
bladder_glszm_LowGrayLevelZoneEmphasis	0.476828727226255	0.637752769250595	0.71281673570436
Median_nuclei_Texture_Contrast_Hematoxylin_3_02_256	0.473846984575992	0.638495640061251	0.712996498701033
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_3	0.472853121078144	0.639923054280382	0.713290028656477
Median_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_01_256	0.472511047105684	0.63985151016162	0.713290028656477
bladder_gldm_LargeDependenceHighGrayLevelEmphasis	-0.466688926394974	0.642857867559282	0.715909897963745
bladder_glcm_Idn	0.463991216898851	0.645114162432666	0.717118737731411
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_6	-0.465090927438608	0.644750765066471	0.717118737731411
cancer_shape_Flatness	-0.458923728726996	0.649504733573576	0.721344785700481
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_4_0	0.458126114182153	0.650416102879208	0.721702650386802
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_2	-0.456357674542876	0.651697499763782	0.72247007892365
Median_plasm_AreaShape_Zernike_3_1	-0.453777622020315	0.653692646113595	0.724026664999235
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_0	-0.450143311212449	0.655604057821382	0.72548777852863
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_2	0.448465802358923	0.656762884183844	0.726114199571488
StDev_nuclei_AreaShape_Zernike_7_1	0.444266646161871	0.660377441800379	0.728138943479266
StDev_nuclei_AreaShape_Zernike_7_3	0.445265621487712	0.659916399110711	0.728138943479266
StDev_nuclei_Texture_SumEntropy_Hematoxylin_3_00_256	-0.445424073980475	0.659593778045587	0.728138943479266
bladder_gldm_LowGrayLevelEmphasis	0.428509875491809	0.671925480949916	0.739597680827454
Mean_nuclei_AreaShape_Zernike_8_6	0.425559461465339	0.673184827855192	0.739597680827454
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_1	-0.427342232753229	0.672659639413539	0.739597680827454
StDev_plasm_AreaShape_Zernike_7_5	-0.426873139850315	0.672457572823758	0.739597680827454
Mean_plasm_AreaShape_MeanRadius	-0.416747005178011	0.680638736139595	0.747116892267925
Median_plasm_AreaShape_Zernike_7_1	0.414973060294575	0.681712849688746	0.74762599898721
StDev_nuclei_Texture_SumEntropy_Hematoxylin_3_02_256	-0.403555028394948	0.689755471983971	0.755769636118395
StDev_plasm_AreaShape_Zernike_7_1	0.402598564779675	0.690475492913392	0.755882465432444
Median_nuclei_AreaShape_Zernike_8_2	0.400561483743537	0.691724139439583	0.756573277512044
bladder_shape_Maximum2DDiameterRow	-0.396408573470692	0.692554695276182	0.756805978334811
StDev_nuclei_AreaShape_Zernike_9_7	-0.398190502535223	0.693190360978108	0.756825483242586
Median_nuclei_Texture_InfoMeas2_Hematoxylin_3_01_256	-0.393899737575552	0.696575764170869	0.759844444442845
Median_nuclei_AreaShape_Zernike_8_0	-0.385432002469753	0.70244869321318	0.765569082905823
Mean_nuclei_AreaShape_Zernike_9_9	-0.381344601950531	0.705986246341058	0.768740579349152
Texture_InverseDifferenceMoment_Hematoxylin_3_00_256	-0.379300979515013	0.706660329479359	0.768791211023282
Mean_plasm_AreaShape_Zernike_8_2	0.377332794464834	0.708765951201426	0.770397773045028
Median_plasm_AreaShape_Zernike_8_2	-0.37497749855616	0.710380155227546	0.771467810419986
StDev_nuclei_Intensity_IntegratedIntensityEdge_Hematoxylin	0.370846491638527	0.713436785222419	0.774101029138585
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_2_0	0.366911668878132	0.716604863500159	0.776850405121853
Mean_nuclei_AreaShape_Zernike_2_2	-0.36441681583293	0.71817263984013	0.777861612558938
Texture_DifferenceVariance_Hematoxylin_3_01_256	0.360836376281953	0.719430833076054	0.778536016358804
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_5	0.354591519692575	0.725842811511651	0.784781504061582
Median_plasm_Texture_Contrast_Hematoxylin_3_02_256	0.345074508012508	0.731928190408349	0.790663168650994
StDev_nuclei_AreaShape_Zernike_7_5	-0.344014769180393	0.733629705338792	0.791802985938344
Median_nuclei_AreaShape_Zernike_7_3	-0.332688461668631	0.742118371808741	0.799555853531845
Texture_DifferenceVariance_Hematoxylin_3_03_256	0.33132135203472	0.741497095951787	0.799555853531845
bladder_glrlm_ShortRunLowGrayLevelEmphasis	0.32954031316374	0.744477337429848	0.800659461536106
Mean_nuclei_Texture_Contrast_Hematoxylin_3_03_256	0.329035472199171	0.744056426035306	0.800659461536106
Mean_nuclei_Texture_InfoMeas1_Hematoxylin_3_00_256	-0.328593417935809	0.745103498898907	0.800659461536106
Mean_plasm_AreaShape_MaximumRadius	0.325867110295263	0.747498652172294	0.801629959046013
Mean_plasm_Texture_Contrast_Hematoxylin_3_01_256	0.325245420216166	0.746900706289463	0.801629959046013
StDev_plasm_AreaShape_Zernike_8_4	0.324936299690658	0.747969831175178	0.801629959046013
Median_nuclei_Texture_InfoMeas2_Hematoxylin_3_03_256	-0.318072462365444	0.752666627924543	0.805958583223397
bladder_gldm_SmallDependenceLowGrayLevelEmphasis	-0.314472316855843	0.755594048452075	0.808386645723835
Mean_nuclei_Texture_InfoMeas1_Hematoxylin_3_02_256	-0.312491377200382	0.757169271985676	0.808911910844364
Median_plasm_AreaShape_MinFeretDiameter	0.310809660087372	0.758614956456318	0.808911910844364
StDev_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_02_256	-0.311620199431831	0.75760236089677	0.808911910844364
StDev_plasm_AreaShape_Zernike_6_0	-0.3101378980165	0.758726355559326	0.808911910844364
Median_plasm_AreaShape_Orientation	-0.307918872525169	0.760306310588667	0.809891504757493
StDev_plasm_AreaShape_Zernike_7_3	-0.302801307033779	0.764013718429753	0.813133627347044
StDev_nuclei_AreaShape_Zernike_3_1	-0.30232115523172	0.764847974149562	0.813314903067025
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_1	-0.300056703790688	0.766800375804445	0.814683833790499
bladder_glszm_SmallAreaLowGrayLevelEmphasis	0.295905708951808	0.769807932213583	0.816407730249178
Mean_nuclei_AreaShape_Zernike_9_5	0.296135536186399	0.769196415490699	0.816407730249178
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_2	0.294437073773946	0.770422315239225	0.816407730249178
StDev_plasm_AreaShape_Zernike_8_0	0.289879241534469	0.774288331888072	0.819795338429463
cancer_gldm_SmallDependenceEmphasis	-0.275585344312566	0.783985358693652	0.828044418646001
Median_plasm_AreaShape_Zernike_5_1	0.277351625870268	0.783829374025878	0.828044418646001
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_8	-0.277002679216357	0.784107367860703	0.828044418646001
Mean_nuclei_AreaShape_Zernike_8_8	0.269981842267479	0.789254077904424	0.83276162397323
Median_nuclei_AreaShape_Orientation	-0.266405039368764	0.791829870968187	0.833346088861706
Median_nuclei_AreaShape_Zernike_9_5	-0.267552506321395	0.791003132175885	0.833346088861706
Texture_DifferenceVariance_Hematoxylin_3_02_256	-0.264756857086057	0.791848855049001	0.833346088861706
Median_nuclei_AreaShape_Zernike_8_8	-0.263906540811454	0.793959501551553	0.834850119657213
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_7	-0.262297319909892	0.795161309883664	0.835396744946388
Mean_plasm_AreaShape_Orientation	-0.25617529470456	0.799664647165136	0.839408048652349
cancer_glrlm_RunPercentage	0.255110167362704	0.800411270435026	0.839472436886051
Median_plasm_AreaShape_EquivalentDiameter	0.243987373446191	0.809346862874806	0.848117970078389
Mean_nuclei_AreaShape_Orientation	-0.238966573791916	0.812879806189272	0.851092104770819
Mean_plasm_AreaShape_Zernike_5_1	0.23436285659081	0.816639218678227	0.854298072485762
Mean_nuclei_AreaShape_Zernike_5_1	0.231436582112588	0.818581218753363	0.854869559226657
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_3_1	-0.231758367052022	0.818560002128279	0.854869559226657
StDev_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_03_256	0.227222704355476	0.821915582679484	0.857620603732852
Median_plasm_AreaShape_Zernike_9_5	0.224102828025764	0.824401730104958	0.859482654790275
cancer_glrlm_RunLengthNonUniformityNormalized	0.220899662969638	0.82654150320312	0.86098073250325
Texture_Correlation_Hematoxylin_3_03_256	-0.206362662911899	0.837980276630522	0.872154493519447
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_1	-0.201027647841992	0.842115450462551	0.87571428422464
cancer_gldm_DependenceVariance	-0.199379515424466	0.843447489467073	0.87635553400947
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_6	-0.197215173829394	0.845326594039338	0.877563625167957
StDev_plasm_Intensity_MinIntensity_Hematoxylin	0.195633406763123	0.846073199375883	0.877594978184129
Mean_nuclei_AreaShape_Zernike_9_1	-0.189755336370509	0.851001477722134	0.880833500004135
StDev_nuclei_AreaShape_Zernike_9_1	-0.19027139375623	0.850539056167579	0.880833500004135
StDev_nuclei_RadialDistribution_FracAtD_Hematoxylin_2of4	-0.189068074564567	0.851352542044813	0.880833500004135
cancer_glszm_ZonePercentage	0.173450841742857	0.862984329387234	0.892114602109166
Median_nuclei_Texture_Contrast_Hematoxylin_3_01_256	-0.166331905242129	0.868896660665006	0.897469147820094
StDev_nuclei_AreaShape_Zernike_2_2	0.162582178100306	0.87204211680015	0.899959219107147
Mean_nuclei_Texture_Contrast_Hematoxylin_3_01_256	0.160723508771132	0.873258086511508	0.900455518498819
Median_nuclei_AreaShape_Zernike_9_9	-0.154204018011041	0.878611231013038	0.905213421354896
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_0	0.14896256369496	0.882679589490685	0.90864075388747
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_3	-0.143645529066519	0.886918079224501	0.912046331960204
Median_plasm_Texture_Contrast_Hematoxylin_3_01_256	-0.142546817971884	0.887476920568623	0.912046331960204
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_4_4	-0.134391941390017	0.894034218866184	0.918015019372234
Median_nuclei_Texture_Contrast_Hematoxylin_3_03_256	-0.131096560813068	0.896416166245751	0.919689952806571
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_6_0	-0.120101296988714	0.904946839729599	0.927665170434107
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_2_0	0.118230367271499	0.906816237286213	0.928804256417734
Median_nuclei_AreaShape_Zernike_8_4	0.107687151062075	0.915017934445829	0.936344401873654
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_8_2	-0.106897269557119	0.915706606893582	0.936344401873654
cancer_gldm_LargeDependenceEmphasis	-0.101560308656639	0.919872249212212	0.939819437268524
Median_nuclei_AreaShape_Zernike_9_1	0.0982986987391345	0.922478453636369	0.941696754753793
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_5	0.0971371303473312	0.923377211750251	0.941829379179065
Median_plasm_AreaShape_MinorAxisLength	0.0946474899837726	0.925375393574254	0.942367080593131
StDev_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_01_256	-0.0944897157425639	0.925442937104928	0.942367080593131
Texture_Correlation_Hematoxylin_3_01_256	-0.0923824734444391	0.927031720260904	0.943200878172432
StDev_nuclei_AreaShape_Zernike_8_2	-0.0898632559825035	0.929108175037933	0.944529057611176
StDev_nuclei_AreaShape_Zernike_8_6	0.0843366012131339	0.933387481029317	0.948092590597772
Median_nuclei_RadialDistribution_ZernikeMagnitude_Hematoxylin_5_1	0.0816626038762507	0.935426177161769	0.949376194716791
Median_plasm_AreaShape_Zernike_9_3	0.0759506942340133	0.940047530713807	0.953276676427494
StDev_plasm_AreaShape_Zernike_8_2	-0.0696538508511973	0.945010453297129	0.957516795110822
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_5	-0.0683775760996011	0.946046565751214	0.957774415739866
Texture_DifferenceVariance_Hematoxylin_3_00_256	-0.0666975012787267	0.947013341529586	0.957961472645535
Mean_nuclei_AreaShape_Zernike_7_3	-0.0634199595394722	0.949897338656572	0.960086006480446
bladder_shape_Maximum2DDiameterColumn	-0.0563764820819102	0.955132242627423	0.964581201334372
bladder_shape_Maximum2DDiameterSlice	-0.0416014498797741	0.96703219942548	0.975794435169863
StDev_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_5_3	-0.0387293764675157	0.969417226974071	0.977395969582911
Median_plasm_AreaShape_Zernike_8_4	0.0343125495347817	0.972858780520967	0.980059215574165
Median_plasm_AreaShape_Zernike_9_7	-0.030682175392725	0.975767810730405	0.982182060924196
cancer_shape_Elongation	0.0232513246266736	0.981593600896167	0.986425070629864
StDev_plasm_AreaShape_Zernike_5_1	0.0236913136355825	0.981298749482423	0.986425070629864
Mean_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_3_3	0.0211859116555594	0.983263507607371	0.987293276081172
Median_plasm_Texture_Contrast_Hematoxylin_3_03_256	0.0173794167924256	0.986225437293014	0.989456315056464
cancer_glrlm_ShortRunEmphasis	-0.0116415125881116	0.990786271831772	0.993218644021212
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_9_9	0.00976091742133732	0.992283563412263	0.993906267522504
StDev_nuclei_Texture_DifferenceEntropy_Hematoxylin_3_00_256	0.00752996433777132	0.994047949852158	0.994860080530142
Median_nuclei_RadialDistribution_ZernikePhase_Hematoxylin_7_3	0.00573555373507566	0.995464266115971	0.995464266115971
